restaurant_name,transaction_date,hour_of_day,day_of_week,review_date,rating,sentiment_score,sentiment_label,topic_label,tag_meal_type,tag_order_type,product_ordered,coffee_type,roast_type,size_kg,unit_price,profit,loyalty_customer,quantity,total_sale,total_profit
Dineen Coffee Co.,2023-08-25 07:00:00,7,Friday,2025-11-29,1,-0.9352,negative,Overall coffee experience,,Dine-in,Liberica Dark 2.5kg,Liberica,Dark,2.5,29.784999999999997,3.8720499999999998,Yes,1,29.78,3.872
Dineen Coffee Co.,2024-11-12 14:00:00,14,Tuesday,2025-10-30,5,0.636,positive,Wait time & efficiency,Brunch,Dine-in,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,Yes,3,20.25,1.8225
Dineen Coffee Co.,2025-04-24 10:00:00,10,Thursday,2025-03-29,5,0.0,neutral,Overall coffee experience,Lunch,Delivery,Robusta Dark 0.2kg,Robusta,Dark,0.2,2.6849999999999996,0.16109999999999997,No,1,2.68,0.1611
Dineen Coffee Co.,2024-08-17 08:00:00,8,Saturday,2026-02-27,1,-0.6801,negative,Food & pastry quality,Afternoon snack,Dine-in,Liberica Light 0.2kg,Liberica,Light,0.2,4.755,0.61815,No,1,4.76,0.6182
Dineen Coffee Co.,2024-01-06 10:00:00,10,Saturday,2023-03-30,1,0.431,positive,Specialty drinks,Afternoon snack,Dine-in,Excelsa Light 0.2kg,Excelsa,Light,0.2,4.455,0.49005,No,2,8.91,0.9801
Dineen Coffee Co.,2025-02-16 10:00:00,10,Sunday,2023-03-30,5,0.0,neutral,Poor service & strict rules,Breakfast,Take out,Robusta Medium 0.5kg,Robusta,Medium,0.5,5.97,0.35819999999999996,No,1,5.97,0.3582
Dineen Coffee Co.,2024-04-25 13:00:00,13,Thursday,2025-03-29,4,0.0,neutral,Price & value,,Take out,Robusta Medium 1.0kg,Robusta,Medium,1.0,9.95,0.597,No,1,9.95,0.597
Dineen Coffee Co.,2024-06-01 18:00:00,18,Saturday,2025-03-29,4,0.7003,positive,Poor service & strict rules,Breakfast,Take out,Excelsa Dark 2.5kg,Excelsa,Dark,2.5,27.945,3.07395,No,1,27.94,3.074
Dineen Coffee Co.,2024-02-01 15:00:00,15,Thursday,2024-03-29,5,0.7874,positive,Wait time & efficiency,Breakfast,Dine-in,Robusta Light 1.0kg,Robusta,Light,1.0,11.95,0.717,No,1,11.95,0.717
Dineen Coffee Co.,2026-01-12 09:00:00,9,Monday,2025-08-31,1,-0.9345,negative,Overall coffee experience,Breakfast,Take out,Arabica Light 2.5kg,Arabica,Light,2.5,29.784999999999997,2.6806499999999995,No,1,29.78,2.6806
Dineen Coffee Co.,2023-11-06 19:00:00,19,Monday,2025-08-31,4,0.0,neutral,Wait time & efficiency,Lunch,Dine-in,Liberica Dark 0.2kg,Liberica,Dark,0.2,3.885,0.50505,No,1,3.88,0.505
Dineen Coffee Co.,2024-04-05 15:00:00,15,Friday,2024-03-29,1,-0.7459,negative,Atmosphere & ambience,Brunch,,Arabica Dark 1.0kg,Arabica,Dark,1.0,9.95,0.8954999999999999,Yes,1,9.95,0.8955
Dineen Coffee Co.,2023-04-12 07:00:00,7,Wednesday,2026-01-28,5,0.5719,positive,Poor service & strict rules,Lunch,Delivery,Arabica Medium 2.5kg,Arabica,Medium,2.5,25.874999999999996,2.3287499999999994,No,1,25.87,2.3287
Dineen Coffee Co.,2023-05-17 08:00:00,8,Wednesday,2025-09-30,5,0.4404,positive,Loyalty & regulars,,Dine-in,Liberica Light 0.5kg,Liberica,Light,0.5,9.51,1.2363,No,2,19.02,2.4726
Dineen Coffee Co.,2025-08-07 08:00:00,8,Thursday,2024-03-29,5,0.7906,positive,Poor service & strict rules,Brunch,Dine-in,Excelsa Dark 0.5kg,Excelsa,Dark,0.5,7.29,0.8019000000000001,Yes,1,7.29,0.8019
Dineen Coffee Co.,2025-02-05 07:00:00,7,Wednesday,2025-12-29,5,0.0,neutral,Food & pastry quality,Afternoon snack,Dine-in,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,No,1,2.98,0.2686
Dineen Coffee Co.,2024-11-29 11:00:00,11,Friday,2025-08-01,5,0.8553,positive,Wait time & efficiency,Afternoon snack,Dine-in,Arabica Dark 1.0kg,Arabica,Dark,1.0,9.95,0.8954999999999999,No,1,9.95,0.8955
Dineen Coffee Co.,2023-10-29 09:00:00,9,Sunday,2023-03-30,4,0.0,neutral,Price & value,Brunch,Take out,Robusta Light 2.5kg,Robusta,Light,2.5,27.484999999999996,1.6490999999999998,No,1,27.48,1.6491
Dineen Coffee Co.,2023-09-05 19:00:00,19,Tuesday,2025-03-29,5,0.0,neutral,Specialty drinks,Afternoon snack,Dine-in,Liberica Medium 1.0kg,Liberica,Medium,1.0,14.55,1.8915000000000002,Yes,1,14.55,1.8915
Dineen Coffee Co.,2024-06-08 10:00:00,10,Saturday,2025-07-02,5,0.8885,positive,Specialty drinks,Lunch,Take out,Arabica Dark 2.5kg,Arabica,Dark,2.5,22.884999999999998,2.0596499999999995,No,1,22.88,2.0596
Dineen Coffee Co.,2025-10-31 08:00:00,8,Friday,2024-03-29,5,0.0,neutral,Food & pastry quality,Breakfast,Take out,Robusta Light 0.5kg,Robusta,Light,0.5,7.169999999999999,0.4301999999999999,Yes,1,7.17,0.4302
Dineen Coffee Co.,2024-12-13 19:00:00,19,Friday,2025-09-30,5,0.981,positive,Overall coffee experience,Lunch,Dine-in,Liberica Dark 0.2kg,Liberica,Dark,0.2,3.885,0.50505,No,1,3.88,0.505
Dineen Coffee Co.,2026-01-14 11:00:00,11,Wednesday,2025-08-01,5,0.9324,positive,Wait time & efficiency,Afternoon snack,Take out,Excelsa Dark 1.0kg,Excelsa,Dark,1.0,12.15,1.3365,No,1,12.15,1.3365
Dineen Coffee Co.,2024-03-04 07:00:00,7,Monday,2025-07-02,5,0.8268,positive,Poor service & strict rules,Brunch,Take out,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,No,1,5.97,0.5373
Dineen Coffee Co.,2024-06-19 07:00:00,7,Wednesday,2024-03-29,1,-0.9748,negative,Price & value,Lunch,Dine-in,Robusta Dark 1.0kg,Robusta,Dark,1.0,8.95,0.5369999999999999,No,1,8.95,0.537
Dineen Coffee Co.,2024-07-15 13:00:00,13,Monday,2025-06-02,3,0.0,neutral,Poor service & strict rules,Breakfast,Take out,Excelsa Light 0.5kg,Excelsa,Light,0.5,8.91,0.9801,No,1,8.91,0.9801
Dineen Coffee Co.,2023-10-23 11:00:00,11,Monday,2023-03-30,1,0.9788,positive,Overall coffee experience,Breakfast,Dine-in,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,No,1,6.75,0.6075
Dineen Coffee Co.,2023-05-18 12:00:00,12,Thursday,2024-03-29,5,0.0,neutral,Wait time & efficiency,Breakfast,Take out,Excelsa Light 1.0kg,Excelsa,Light,1.0,14.85,1.6335,No,1,14.85,1.6335
Dineen Coffee Co.,2024-03-07 16:00:00,16,Thursday,2024-03-29,3,-0.5553,negative,Food & pastry quality,Breakfast,Delivery,Arabica Dark 1.0kg,Arabica,Dark,1.0,9.95,0.8954999999999999,No,1,9.95,0.8955
Dineen Coffee Co.,2025-09-27 13:00:00,13,Saturday,2024-03-29,4,0.4939,positive,Atmosphere & ambience,,,Arabica Light 1.0kg,Arabica,Light,1.0,12.95,1.1655,Yes,1,12.95,1.1655
Dineen Coffee Co.,2025-05-16 16:00:00,16,Friday,2026-03-15,5,0.9468,positive,Price & value,Breakfast,Dine-in,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,Yes,3,11.66,1.0489
Dineen Coffee Co.,2025-02-08 14:00:00,14,Saturday,2025-11-29,4,0.0,neutral,Specialty drinks,Breakfast,Take out,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,No,1,3.88,0.3496
Dineen Coffee Co.,2025-08-02 13:00:00,13,Saturday,2023-03-30,5,0.6369,positive,Loyalty & regulars,,Dine-in,Excelsa Light 0.5kg,Excelsa,Light,0.5,8.91,0.9801,Yes,1,8.91,0.9801
Dineen Coffee Co.,2024-07-05 08:00:00,8,Friday,2025-03-29,1,-0.3818,negative,Wait time & efficiency,Afternoon snack,,Liberica Medium 0.5kg,Liberica,Medium,0.5,8.73,1.1349,No,1,8.73,1.1349
Dineen Coffee Co.,2025-09-07 11:00:00,11,Sunday,2023-03-30,2,-0.0772,negative,Specialty drinks,Lunch,Dine-in,Excelsa Light 0.5kg,Excelsa,Light,0.5,8.91,0.9801,Yes,1,8.91,0.9801
Dineen Coffee Co.,2025-08-26 10:00:00,10,Tuesday,2025-05-03,4,0.8381,positive,Overall coffee experience,Breakfast,Delivery,Excelsa Light 0.2kg,Excelsa,Light,0.2,4.455,0.49005,Yes,1,4.46,0.49
Dineen Coffee Co.,2023-07-03 12:00:00,12,Monday,2025-06-02,5,0.0,neutral,Overall coffee experience,Breakfast,,Arabica Dark 2.5kg,Arabica,Dark,2.5,22.884999999999998,2.0596499999999995,Yes,1,22.88,2.0596
Dineen Coffee Co.,2026-02-05 10:00:00,10,Thursday,2025-03-29,5,0.0,neutral,Overall coffee experience,Afternoon snack,Dine-in,Excelsa Dark 0.2kg,Excelsa,Dark,0.2,3.645,0.40095000000000003,Yes,1,3.64,0.401
Dineen Coffee Co.,2024-01-26 12:00:00,12,Friday,2025-08-01,4,0.1531,positive,Price & value,Breakfast,Take out,Excelsa Medium 0.5kg,Excelsa,Medium,0.5,8.25,0.9075,Yes,1,8.25,0.9075
Dineen Coffee Co.,2026-01-26 10:00:00,10,Monday,2024-03-29,5,0.9837,positive,Poor service & strict rules,Breakfast,Take out,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,No,1,5.97,0.5373
Dineen Coffee Co.,2025-11-24 12:00:00,12,Monday,2025-08-01,5,0.945,positive,Atmosphere & ambience,Lunch,Dine-in,Excelsa Light 0.2kg,Excelsa,Light,0.2,4.455,0.49005,Yes,1,4.46,0.49
Dineen Coffee Co.,2024-01-08 10:00:00,10,Monday,2025-08-01,5,0.8777,positive,Overall coffee experience,Lunch,Dine-in,Excelsa Light 1.0kg,Excelsa,Light,1.0,14.85,1.6335,No,1,14.85,1.6335
Dineen Coffee Co.,2023-05-29 17:00:00,17,Monday,2025-03-29,1,0.3716,positive,Overall coffee experience,Lunch,Dine-in,Robusta Medium 0.2kg,Robusta,Medium,0.2,2.985,0.17909999999999998,No,1,2.98,0.1791
Dineen Coffee Co.,2023-05-05 09:00:00,9,Friday,2023-03-30,4,0.6369,positive,Specialty drinks,Afternoon snack,Dine-in,Arabica Light 2.5kg,Arabica,Light,2.5,29.784999999999997,2.6806499999999995,No,1,29.78,2.6806
Dineen Coffee Co.,2024-08-04 14:00:00,14,Sunday,2023-03-30,4,0.0,neutral,Specialty drinks,Lunch,Take out,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,No,1,5.97,0.5373
Dineen Coffee Co.,2023-11-13 12:00:00,12,Monday,2024-03-29,5,0.0,neutral,Food & pastry quality,Breakfast,Take out,Excelsa Dark 2.5kg,Excelsa,Dark,2.5,27.945,3.07395,Yes,2,55.89,6.1479
Dineen Coffee Co.,2023-07-29 09:00:00,9,Saturday,2025-07-02,5,0.7501,positive,Loyalty & regulars,Afternoon snack,Take out,Liberica Dark 0.2kg,Liberica,Dark,0.2,3.885,0.50505,Yes,1,3.88,0.505
Dineen Coffee Co.,2026-01-28 15:00:00,15,Wednesday,2025-03-29,5,0.7096,positive,Overall coffee experience,Lunch,Delivery,Excelsa Light 0.2kg,Excelsa,Light,0.2,4.455,0.49005,No,1,4.46,0.49
Dineen Coffee Co.,2023-10-07 18:00:00,18,Saturday,2026-02-27,5,0.7714,positive,Price & value,Lunch,Take out,Excelsa Medium 2.5kg,Excelsa,Medium,2.5,31.624999999999996,3.47875,No,1,31.62,3.4788
Dineen Coffee Co.,2023-11-17 15:00:00,15,Friday,2025-08-01,5,0.6908,positive,Overall coffee experience,Brunch,,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,Yes,1,6.75,0.6075
Dineen Coffee Co.,2024-09-21 18:00:00,18,Saturday,2025-03-29,5,0.6761,positive,Atmosphere & ambience,Breakfast,Dine-in,Excelsa Dark 0.5kg,Excelsa,Dark,0.5,7.29,0.8019000000000001,No,1,7.29,0.8019
Dineen Coffee Co.,2025-03-07 10:00:00,10,Friday,2025-03-29,1,-0.8807,negative,Wait time & efficiency,Lunch,Dine-in,Robusta Medium 1.0kg,Robusta,Medium,1.0,9.95,0.597,No,1,9.95,0.597
Dineen Coffee Co.,2025-03-04 17:00:00,17,Tuesday,2024-03-29,1,-0.0516,negative,Wait time & efficiency,Breakfast,Dine-in,Liberica Dark 2.5kg,Liberica,Dark,2.5,29.784999999999997,3.8720499999999998,Yes,1,29.78,3.872
Dineen Coffee Co.,2023-12-24 16:00:00,16,Sunday,2025-03-29,5,0.0,neutral,Food & pastry quality,Lunch,Take out,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,Yes,2,11.94,1.0746
Dineen Coffee Co.,2025-06-27 15:00:00,15,Friday,2025-03-29,4,0.0,neutral,Atmosphere & ambience,Brunch,Dine-in,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,No,1,5.97,0.5373
Dineen Coffee Co.,2023-05-21 16:00:00,16,Sunday,2023-03-30,2,-0.5826,negative,Atmosphere & ambience,Brunch,Dine-in,Arabica Dark 1.0kg,Arabica,Dark,1.0,9.95,0.8954999999999999,No,2,19.9,1.791
Dineen Coffee Co.,2024-12-26 14:00:00,14,Thursday,2025-03-29,3,0.2382,positive,Wait time & efficiency,Breakfast,Dine-in,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,No,1,5.97,0.5373
Dineen Coffee Co.,2024-02-25 11:00:00,11,Sunday,2025-03-29,5,0.0,neutral,Food & pastry quality,Afternoon snack,Dine-in,Arabica Light 0.5kg,Arabica,Light,0.5,7.77,0.6992999999999999,Yes,1,7.77,0.6993
Dineen Coffee Co.,2023-11-04 12:00:00,12,Saturday,2024-03-29,4,0.0,neutral,Poor service & strict rules,Afternoon snack,Take out,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,Yes,1,2.98,0.2686
Dineen Coffee Co.,2024-09-20 10:00:00,10,Friday,2025-03-29,3,0.9081,positive,Overall coffee experience,Brunch,Take out,Liberica Light 2.5kg,Liberica,Light,2.5,36.455,4.7391499999999995,Yes,1,36.46,4.7391
Dineen Coffee Co.,2023-07-11 13:00:00,13,Tuesday,2025-03-29,5,0.0,neutral,Poor service & strict rules,Breakfast,,Excelsa Medium 1.0kg,Excelsa,Medium,1.0,13.75,1.5125,No,1,13.75,1.5125
Dineen Coffee Co.,2025-10-15 09:00:00,9,Wednesday,2025-07-02,3,0.5719,positive,Poor service & strict rules,Brunch,Take out,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,No,2,7.77,0.6993
Dineen Coffee Co.,2023-10-02 14:00:00,14,Monday,2025-03-29,5,0.9333,positive,Poor service & strict rules,Lunch,Take out,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,No,1,3.88,0.3496
Dineen Coffee Co.,2025-04-29 11:00:00,11,Tuesday,2025-09-30,5,0.8122,positive,Atmosphere & ambience,Brunch,Take out,Robusta Dark 2.5kg,Robusta,Dark,2.5,20.584999999999997,1.2350999999999999,Yes,2,41.17,2.4702
Dineen Coffee Co.,2024-06-17 09:00:00,9,Monday,2023-03-30,1,-0.6093,negative,Food & pastry quality,Lunch,Take out,Liberica Medium 2.5kg,Liberica,Medium,2.5,33.464999999999996,4.3504499999999995,Yes,1,33.46,4.3504
Dineen Coffee Co.,2023-12-20 08:00:00,8,Wednesday,2025-11-29,1,-0.8741,negative,Poor service & strict rules,Breakfast,Take out,Liberica Light 0.2kg,Liberica,Light,0.2,4.755,0.61815,Yes,1,4.76,0.6182
Dineen Coffee Co.,2023-08-02 08:00:00,8,Wednesday,2025-06-02,5,0.0,neutral,Overall coffee experience,Breakfast,Take out,Excelsa Dark 1.0kg,Excelsa,Dark,1.0,12.15,1.3365,No,1,12.15,1.3365
Dineen Coffee Co.,2024-03-28 13:00:00,13,Thursday,2025-03-29,4,0.0,neutral,Overall coffee experience,Breakfast,Take out,Arabica Medium 1.0kg,Arabica,Medium,1.0,11.25,1.0125,No,1,11.25,1.0125
Dineen Coffee Co.,2024-01-16 09:00:00,9,Tuesday,2023-03-30,4,0.9022,positive,Poor service & strict rules,Lunch,Take out,Robusta Medium 0.2kg,Robusta,Medium,0.2,2.985,0.17909999999999998,No,1,2.98,0.1791
Dineen Coffee Co.,2024-01-15 07:00:00,7,Monday,2025-03-29,1,-0.8297,negative,Overall coffee experience,Breakfast,Dine-in,Excelsa Medium 2.5kg,Excelsa,Medium,2.5,31.624999999999996,3.47875,No,1,31.62,3.4788
Dineen Coffee Co.,2025-08-03 09:00:00,9,Sunday,2023-03-30,5,0.6996,positive,Wait time & efficiency,Brunch,Dine-in,Liberica Light 0.2kg,Liberica,Light,0.2,4.755,0.61815,No,2,9.51,1.2363
Dineen Coffee Co.,2023-04-10 09:00:00,9,Monday,2025-08-01,4,0.2263,positive,Overall coffee experience,Breakfast,Dine-in,Robusta Dark 1.0kg,Robusta,Dark,1.0,8.95,0.5369999999999999,No,1,8.95,0.537
Dineen Coffee Co.,2025-09-02 08:00:00,8,Tuesday,2025-08-01,3,-0.0049,neutral,Wait time & efficiency,Breakfast,Take out,Excelsa Dark 0.2kg,Excelsa,Dark,0.2,3.645,0.40095000000000003,No,1,3.64,0.401
Dineen Coffee Co.,2024-12-18 09:00:00,9,Wednesday,2025-10-30,5,0.4927,positive,Poor service & strict rules,Breakfast,Take out,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,No,1,5.97,0.5373
Dineen Coffee Co.,2023-06-11 13:00:00,13,Sunday,2024-03-29,4,0.0,neutral,Specialty drinks,,Dine-in,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,Yes,1,3.38,0.3037
Dineen Coffee Co.,2025-09-02 14:00:00,14,Tuesday,2023-03-30,5,0.8847,positive,Poor service & strict rules,Brunch,Dine-in,Arabica Light 2.5kg,Arabica,Light,2.5,29.784999999999997,2.6806499999999995,No,1,29.78,2.6806
Dineen Coffee Co.,2024-02-22 19:00:00,19,Thursday,2024-03-29,5,0.0,neutral,Poor service & strict rules,Afternoon snack,Dine-in,Excelsa Light 2.5kg,Excelsa,Light,2.5,34.154999999999994,3.7570499999999996,No,1,34.15,3.757
Dineen Coffee Co.,2025-12-04 08:00:00,8,Thursday,2026-01-28,5,0.5719,positive,Poor service & strict rules,Lunch,Delivery,Excelsa Medium 0.2kg,Excelsa,Medium,0.2,4.125,0.45375,Yes,1,4.12,0.4538
Dineen Coffee Co.,2023-07-11 09:00:00,9,Tuesday,2025-09-30,2,-0.2399,negative,Atmosphere & ambience,Breakfast,,Arabica Medium 1.0kg,Arabica,Medium,1.0,11.25,1.0125,No,2,22.5,2.025
Dineen Coffee Co.,2024-01-15 07:00:00,7,Monday,2025-03-29,5,0.9571,positive,Wait time & efficiency,Afternoon snack,Dine-in,Robusta Light 2.5kg,Robusta,Light,2.5,27.484999999999996,1.6490999999999998,No,2,54.97,3.2982
Dineen Coffee Co.,2025-03-23 12:00:00,12,Sunday,2025-08-01,5,0.7717,positive,Poor service & strict rules,,Take out,Robusta Dark 1.0kg,Robusta,Dark,1.0,8.95,0.5369999999999999,No,1,8.95,0.537
Dineen Coffee Co.,2025-01-01 07:00:00,7,Wednesday,2024-03-29,5,0.9837,positive,Poor service & strict rules,Breakfast,Take out,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,1,3.38,0.3037
Dineen Coffee Co.,2024-02-10 08:00:00,8,Saturday,2023-03-30,5,0.4404,positive,Wait time & efficiency,Lunch,Take out,Excelsa Medium 0.2kg,Excelsa,Medium,0.2,4.125,0.45375,Yes,1,4.12,0.4538
Dineen Coffee Co.,2024-07-08 12:00:00,12,Monday,2025-07-02,5,0.906,positive,Overall coffee experience,Brunch,Dine-in,Robusta Light 0.2kg,Robusta,Light,0.2,3.5849999999999995,0.21509999999999996,No,1,3.58,0.2151
Dineen Coffee Co.,2025-11-16 09:00:00,9,Sunday,2024-03-29,5,0.0,neutral,Specialty drinks,Brunch,,Excelsa Medium 0.5kg,Excelsa,Medium,0.5,8.25,0.9075,No,1,8.25,0.9075
Dineen Coffee Co.,2024-09-07 12:00:00,12,Saturday,2025-12-29,5,0.0,neutral,Poor service & strict rules,,Dine-in,Excelsa Light 0.2kg,Excelsa,Light,0.2,4.455,0.49005,No,1,4.46,0.49
Dineen Coffee Co.,2025-11-29 13:00:00,13,Saturday,2024-03-29,2,0.3182,positive,Overall coffee experience,Breakfast,Take out,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,Yes,1,2.98,0.2686
Dineen Coffee Co.,2023-04-09 16:00:00,16,Sunday,2025-03-29,4,0.0,neutral,Atmosphere & ambience,Brunch,Take out,Liberica Dark 0.2kg,Liberica,Dark,0.2,3.885,0.50505,No,1,3.88,0.505
Dineen Coffee Co.,2025-08-24 10:00:00,10,Sunday,2025-03-29,1,-0.7965,negative,Overall coffee experience,Lunch,Take out,Liberica Dark 1.0kg,Liberica,Dark,1.0,12.95,1.6835,No,1,12.95,1.6835
Dineen Coffee Co.,2023-07-18 09:00:00,9,Tuesday,2023-03-30,3,0.323,positive,Specialty drinks,Afternoon snack,Take out,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,No,1,2.98,0.2686
Dineen Coffee Co.,2024-02-14 12:00:00,12,Wednesday,2023-03-30,5,0.9422,positive,Poor service & strict rules,Brunch,Dine-in,Arabica Medium 2.5kg,Arabica,Medium,2.5,25.874999999999996,2.3287499999999994,Yes,1,25.87,2.3287
Dineen Coffee Co.,2025-07-29 07:00:00,7,Tuesday,2025-03-29,4,0.0,neutral,Food & pastry quality,Breakfast,Take out,Excelsa Light 2.5kg,Excelsa,Light,2.5,34.154999999999994,3.7570499999999996,Yes,1,34.15,3.757
Dineen Coffee Co.,2023-10-09 07:00:00,7,Monday,2023-03-30,4,0.0,neutral,Price & value,Brunch,Take out,Liberica Medium 0.5kg,Liberica,Medium,0.5,8.73,1.1349,No,1,8.73,1.1349
Dineen Coffee Co.,2025-06-15 10:00:00,10,Sunday,2026-03-27,4,0.9186,positive,Overall coffee experience,Brunch,Take out,Liberica Dark 1.0kg,Liberica,Dark,1.0,12.95,1.6835,No,1,12.95,1.6835
Dineen Coffee Co.,2024-12-09 08:00:00,8,Monday,2025-03-29,4,0.7553,positive,Price & value,Lunch,Take out,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,No,1,2.98,0.2686
Dineen Coffee Co.,2024-09-03 07:00:00,7,Tuesday,2023-03-30,5,0.5719,positive,Price & value,Lunch,Take out,Liberica Dark 0.5kg,Liberica,Dark,0.5,7.77,1.0101,Yes,1,7.77,1.0101
Dineen Coffee Co.,2024-07-01 13:00:00,13,Monday,2025-03-29,4,0.9387,positive,Poor service & strict rules,Afternoon snack,Take out,Liberica Dark 0.2kg,Liberica,Dark,0.2,3.885,0.50505,No,1,3.88,0.505
Dineen Coffee Co.,2025-12-04 15:00:00,15,Thursday,2025-08-01,5,0.0,neutral,Food & pastry quality,Lunch,Take out,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,No,2,11.94,1.0746
Dineen Coffee Co.,2024-09-30 08:00:00,8,Monday,2025-03-29,5,0.0,neutral,Wait time & efficiency,Breakfast,Take out,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,Yes,2,5.97,0.5373
Dineen Coffee Co.,2024-06-09 12:00:00,12,Sunday,2025-07-02,5,0.8908,positive,Poor service & strict rules,Breakfast,Take out,Robusta Light 0.5kg,Robusta,Light,0.5,7.169999999999999,0.4301999999999999,Yes,1,7.17,0.4302
Dineen Coffee Co.,2025-02-15 20:00:00,20,Saturday,2025-03-29,5,0.8934,positive,Atmosphere & ambience,Breakfast,Take out,Liberica Dark 1.0kg,Liberica,Dark,1.0,12.95,1.6835,No,2,25.9,3.367
Dineen Coffee Co.,2024-11-23 09:00:00,9,Saturday,2025-03-29,4,0.6486,positive,Overall coffee experience,Breakfast,,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,No,1,6.75,0.6075
Dineen Coffee Co.,2025-03-12 14:00:00,14,Wednesday,2025-03-29,5,0.8172,positive,Wait time & efficiency,Afternoon snack,Take out,Excelsa Medium 0.5kg,Excelsa,Medium,0.5,8.25,0.9075,Yes,1,8.25,0.9075
Dineen Coffee Co.,2023-07-22 08:00:00,8,Saturday,2023-03-30,5,0.0,neutral,Food & pastry quality,Brunch,Dine-in,Arabica Medium 2.5kg,Arabica,Medium,2.5,25.874999999999996,2.3287499999999994,No,1,25.87,2.3287
Dineen Coffee Co.,2023-04-26 18:00:00,18,Wednesday,2023-03-30,2,0.3999,positive,Overall coffee experience,Brunch,Dine-in,Excelsa Medium 0.2kg,Excelsa,Medium,0.2,4.125,0.45375,No,1,4.12,0.4538
Dineen Coffee Co.,2023-07-13 07:00:00,7,Thursday,2023-03-30,5,0.34,positive,Wait time & efficiency,Breakfast,Dine-in,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,1,3.38,0.3037
Dineen Coffee Co.,2024-01-09 09:00:00,9,Tuesday,2025-09-30,4,0.0,neutral,Overall coffee experience,Brunch,Dine-in,Liberica Dark 1.0kg,Liberica,Dark,1.0,12.95,1.6835,No,3,38.85,5.0505
Dineen Coffee Co.,2025-08-24 19:00:00,19,Sunday,2025-09-30,5,0.872,positive,Price & value,Lunch,Dine-in,Robusta Dark 0.5kg,Robusta,Dark,0.5,5.369999999999999,0.32219999999999993,No,1,5.37,0.3222
Dineen Coffee Co.,2024-06-28 13:00:00,13,Friday,2025-12-29,5,0.0,neutral,Poor service & strict rules,,Dine-in,Liberica Medium 0.2kg,Liberica,Medium,0.2,4.365,0.56745,Yes,1,4.36,0.5674
Dineen Coffee Co.,2024-10-07 08:00:00,8,Monday,2024-03-29,5,0.9761,positive,Price & value,Brunch,,Excelsa Dark 1.0kg,Excelsa,Dark,1.0,12.15,1.3365,Yes,1,12.15,1.3365
Dineen Coffee Co.,2026-01-14 15:00:00,15,Wednesday,2024-03-29,5,0.7639,positive,Overall coffee experience,,Dine-in,Arabica Light 0.5kg,Arabica,Light,0.5,7.77,0.6992999999999999,Yes,2,15.54,1.3986
Dineen Coffee Co.,2025-04-18 17:00:00,17,Friday,2024-03-29,1,-0.7498,negative,Food & pastry quality,Lunch,Dine-in,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,1,3.38,0.3037
Dineen Coffee Co.,2026-01-15 11:00:00,11,Thursday,2025-08-01,5,0.7717,positive,Poor service & strict rules,,Take out,Arabica Light 0.5kg,Arabica,Light,0.5,7.77,0.6992999999999999,No,2,15.54,1.3986
Dineen Coffee Co.,2025-09-22 08:00:00,8,Monday,2023-03-30,3,0.323,positive,Specialty drinks,Afternoon snack,Take out,Robusta Medium 1.0kg,Robusta,Medium,1.0,9.95,0.597,Yes,1,9.95,0.597
Dineen Coffee Co.,2025-10-20 09:00:00,9,Monday,2023-03-30,5,0.9794,positive,Wait time & efficiency,Lunch,Take out,Excelsa Light 0.5kg,Excelsa,Light,0.5,8.91,0.9801,No,1,8.91,0.9801
